address,balance,lock,balance_lock,is_EVM_contract,display_address,evm_account,registrar_info,count_extrinsic,nft_amount,extra
96d653492a6b424b938f4ed03458344013dd35c1756dcff72e132aea0b2b6306,11807129174566330,11752269884962638,11752269884962638,False,5FUUi1FsH2k14qnpSeQbRQPsXyR8f4xQbDabR18sJuq3XMqt,,,8,0,
080913c90839b80c07bab70886844938a924151c6c06628a316aa2a8a108e93c,11795005971640375,11795005971640375,11795005971640375,False,5CFEwHVrUheaVbHBiyhZiaWCwXGuQYBQGFs3xWDFAoorXADs,,,0,0,
6e614439d01ee90d0007f188497dd00fac38bbb2e06c256557dca4e2b52b0957,11790477944441293,11790477944441293,11790477944441293,False,5EZS233bGGgEENjGDE9FH2hxfiXpaqzGQ95qpD67yH63Hsra,,,21,0,
a2535cf152093f6e9a9e879d059c75c4e9103544f1f42e218f5023ffa35a2343,11787851390811524,11786250398983862,11786250398983862,False,5FjYNuUGU8Ficgbdc2DnPgbYBAQv1BnN5ire1dNMvNx3LNDM,,,11,0,
a4a77745144500811821bd703bf34453529fdce4c600213dd0b03d17a16f2826,11783916368538527,11783916368538526,11783916368538526,False,5FnbTX1qYxbiif5yPx6E8zffNFDD1WN3bxHeymB4MQgMLv6s,,,0,0,
fa06e5e6ac97a24468fa350dbe2e0607d504a5d8e57a3272973f6ab74b60165f,11778795170817021,11773786277684547,11773786277684547,False,5HiXsr7egixgdBo72mjNCocRNpCBB3hqFcac3EqKkVvHUr7s,,,4,0,
e0e402eb9cda96059b5265513cf6c8d07418f3c907d7a12a5effc267bfd7667f,11772161327282251,11735982804667149,11735982804667149,False,5H9aKLCrgoHh2wLkXhBTRqgUoXGGn4z9dBGpMrjp2StgN4eK,,,5,0,
a8c6333b665c3c0d0aa743207b51c676b85ae319ac1ad29a9b0671c582d3ed47,11766128642124168,11758127070957940,11758127070957940,False,5FsznAaZk8aRYFdpJsY6vZ1ZDbkysmTYSz7qGe7mAoUHQUot,,,3,0,
fcd57ddd0dab892fc0a80d2d43675864f15b568ffc39129f1d9478adbc991454,11760640363081935,11660638783306720,11660638783306720,False,5HnDLvjDqCHsix3j3Y4wJPUfAerhAksVVrK5yKc4MZ5aQonr,,,11,0,
466954e55276aafac33553a121367f57d6a0f61af13f4cd0206bfe4f58efbf3f,11756477691019852,0,0,False,5Df2VuHYWU2W8HR2XYDcTUM6HT4Lv2jtUji3LJ4Zp9LDScxi,,,0,0,
94b74218cf0e0ca33bc101e52cac728effe1946d496d6cc7dfeb50e2af480d02,11743161929118968,11739162453663261,11739162453663261,False,5FRhPBAvGpo88cKFB69mTE8XJF2jN9WVrAM9hCuQdxzBtZds,,,3,0,
64203b87a2362ebed9543b11250bdeae6be10c27357ff9fc9890884423451c95,11742007444751756,11741008529910288,11741008529910288,False,5EKzDkfrMRtyd34yvYDrs443q5o4Vnwda6oNJausn5ureY3t,,,0,0,
ba557b40cf2047ed90ddde287d687cf66f2ad3fa06fe78e21b20f92875643d22,11741097765771970,11729538823411630,11729538823411630,False,5GH2A4SftnvNbZrfczvB5bPAk9XfrTr28S5jpE6ww2pxgCn8,,,5,0,
5ab3663b608a06c7d979f79aaf8e2947f4f1e741d66459c0ed323d2e73df6d2a,11736726000000000,0,0,False,5E7dTc5cpY9fwfB3s7tFMwGwx2on3StDFuFUxngVwbUUPc19,,,0,0,
6496f52b92bae79dfb4b897fc57c86040e2c18a3fb6a279a09cae358d7202c1e,11735951186344816,11734952366832165,11734952366832165,False,5ELbVLhzsxHjQryX2CTke3B5fwnf7imAUewRLc39nbNDoAdY,,,3,0,
6241387d2bd4dc774e76a77e931deeab9466a511fb889fcb9df6ae14fc0f3953,11734554880328759,11734554880328759,11734554880328759,False,5EHXva5qywWBS3HChKX5NnoWzzUuuzvQGyGEHehvV1uZrmof,,,1,0,
6c092de8f680ffb957a0e93ea5d634ba8abbdad39267b39c7fbb0067f86f9f00,11731687613028923,11731687613028923,11731687613028923,False,5EWMkmtjyve9R449MUPKpXGzkZTT6oLSVwqKa4eH8JLPL57i,,,9,0,
32f64cf5292fb39f8a4b862240b2a03d420a385a7b2d637049cb619cd3930629,11729676229264313,8441266507029670,8441266507029670,False,5DDXRCGwRTxkFWCDgRa2ZYkgnS58RcSobzP9sZHujRxj87uS,,,25,0,
ccd87dcdf6f0f0b37f7b742f48213636dde04c38b117f29f1606190c8dbafc79,11726456783529709,11725454639060623,11725454639060623,False,5GhHwJQj5HEfbiPpc6QqUxsBXN4acACunzKgFCzHvgMotgyU,,,6,0,
0432e6f5198945fadd2c2391a34890c4bb85947c3b346598b9a4075186ddeb23,11725466226759301,11723457224778597,11723457224778597,False,5CADAoUXS53tNEff24eThZX8nAxKWjMp5hdNTzKmayv5ZLKK,,,2,0,
c613985754d8618bffa0823e0f18bd980615d24221ee5e2d353fe5833517621e,11724769771918568,11723234932105214,11723234932105214,False,5GYRAC6WzSbdaKZY76MSfDNMyPE7GAe8TZCqh3NRj9c4Jr1U,,,19,0,
8c289852794e697c5240f08077ce2ad7ce2b38a1d258c3d2fa9cac1ff9381b5d,11720894534577620,11719887361396096,11719887361396096,False,5FEUcvnwJcMY5AYwvoZP7D9LmsMGgitjuh2e1ZqR4fg1u7cZ,,,3,0,
a87f5bb7d69e8e1d149b1a1fa5704bba00b77f8dc0ef6b416e9465e873d9f657,11720237184011088,11705227184011088,11705227184011088,False,5Fsdjb8cVmC2Ec7heNg545UnWJb3dx5Bb9L4utLzKKTNVYJX,,,3,0,
62a19434f8dda4aa7ed4103e84c139d2884b9f4554a51134bc25f3a30edace32,11717174453693495,11715188842223639,11715188842223639,False,5EJ2YnX5cwjUVbRVM4qKgUNhsaCrtJRszW86CLwetw1GiH7L,,,5,0,
921d577bd5f7f0392b540b2e5afd139be69aacb84d641fc3d84dca165cb7de3b,11707308375268737,11707298375268737,11707298375268737,False,5FNHZhiDuwhWmwYpAJcAxAHbRzYv3BikTZ5sX4GNyt9ukh7n,,,2,0,
7aa44bb066d3a1705030c8b1294f6bb14e70b6559bfd30df853ac5cafc9a7039,11702968978870338,11702958978870338,11702958978870338,False,5EqWWFQivfRdeF769Dgkt2EgK9HamgGPSSKcGveVk37tbvrt,,,1,0,
7e2a1b5438b2774db1d2a0688f812d08e02f6fcdb64b5b3171e12e4427ae343c,11699786862759134,11699786216977641,11699786216977641,False,5Ev8Q6KwBYx2y8gu3sv2g1GHtXQ2pymMYWLKchuyyqMEPMex,,,9,0,
908702e3f4f157527d7c8bf304abf8c9b79eb2c9656bf09c00fb63743bf16e76,11699784999084769,11699774999084769,11699774999084769,False,5FLCrnuBNyWd7FViiy4mL7TyqenEHRYNJoCzTGBvPTShttim,,,2,0,
1a847ca279d74550899a5e8db568a3e55d9b86504a4db2a24fa73b0fb9067d6d,11699453926627736,11687144295654977,11687144295654977,False,5CfUTaFzscdsxpDLGtE1BdbSQx4b87TuEWRJ2cvN1B1aHoGg,,,3,0,
8ecdf6b32662f213f9c25cff33f17ef831362a70c51df7d7ae927f8bab150971,11699057082584163,11698639193801663,11698639193801663,False,5FHwqidg9z43pmGDaFjCHNgUe51QHURE2iNVeSndxczQjjsU,,,14,0,
c82f63ed5920b66594a4c21bdbf892467544a6990501a9042f3ce83d97e4a55c,11696312197396791,11696291348050321,11696291348050321,False,5GbBWeXiwj2U528P6tZniGzPnJWKEfhoAUkZhqvU4eBEXiAy,,,32,0,
1eb10653fa95dd0ebc5bcc891642d50cfbd189c1f260c9cd5df6865f1f0f277c,11695056349092296,11695046349092296,11695046349092296,False,5Ckwt42feh9vy2yktiJsj5KRmcpkanV1NYe1nfegRykGmfeK,,,1,0,
f48b7634c15b1f94081e485b639344aa5c8b580070135990db7ba08edf8b394e,11693493639028222,11688486516138524,11688486516138524,False,5HbLyCj46f8345TNy5iTbtcCBc6JtKYHUv3AdcoBavXUffbd,,,2,0,
729d5d85e4c85d060500ac8e85057eeb90a5cd8ec9695e5b0d9db945ecd3f25c,11691222214634703,11691212214634703,11691212214634703,False,5Eez4d8q5Q93Y74293ZzimVDWF49cWfAHS1oYtsJ2vGQk7Sk,,,1,0,
c4e16f8653276002409cd5a3624d0c3bbcbc0c878fe00da103603a953dadb679,11690896783752765,11650889234731135,11650889234731135,False,5GWrDBqx9cg4dEDvVMjyzTn8Crxfw13LA2aK1Se5pWnVWx7D,,,2,0,
5892e00b24fa773e7fd5cd483b3708a00158405d067806161e81c3a51e96cb3c,11690706500000000,0,0,False,5E4qhfxi4CjjPScYWMgTmNqvaGt21MRk4TYA8MM6T736vcZv,,,0,0,
8c40570ac4d1ce7cb570bd3d26d013a060ad181e25994e6eb49beec0a8009a1f,11689531752782937,11639523490597125,11639523490597125,False,5FEbg3Zv3xJ5cLY3mbU5jwTkseVL6gvPtCbcAkwZ4aDX79xr,,,1,0,
3aed38475725e024df9789038bc3a62157034e807eae43ea548413aec55ff50c,11688074527863170,11678067958627589,11678067958627589,False,5DPy6xNmMzaAiGavqVtDEXeDvpdvAwDwwa7ShpKgJqGqNTRr,,,8,0,
2e318762acaab59b608b23d817059f5730b5281b3d3a2b23c236e27ec6de9410,11684340516180451,11682739253495862,11682739253495862,False,5D7GmncuRApzhMiuwghFD6c9To1dD9FggjfrrWf2cRdCzQrA,,,3,0,
186372876a6b042c6958726f4c315605daf325515e2774d57b51cae1a6b5d504,11683213015239718,11668337647703720,11668337647703720,False,5CcgYmBzpmhd4tkjBsByCbQxxTtQCBoMdYcySJhkScXYMqwh,,,5,0,
7ecca3f8a7fd082e429f5e44d4092a0c2468d7ffd40c2ca0d74f7028fb3638c3,11675712910880208,11665713025713219,11665713025713219,False,5EvxgV2rGphiwXp39GVqwmfACiYDkEXNWGvMKR5XbS2RhUhe,,,0,0,
14125612b25b1ee39f9af7cf57c43dae86428ee0f79fdb5edca31f9447f1f200,11668909290822315,11668899290822315,11668899290822315,False,5CX2G97p64vcNu4cLYaoee7xTUXjEPUXdjJ97cD94H6vvC3k,,,6,0,
d8eb1cd5134b4d843440a29dd34c83ef6219ccf9da247c0802d97b452e62741d,11668650504571231,2619432028316,2619432028316,False,5Gy83Tu5MyBcb53E8ZG5BTVpNpLKA1h1jDUdNt7U9TESjANb,,,6,0,
789c3e1cdf10ce09bbb0d687ae9d0a925d5fb9dc99b33c1a3658f1957789774b,11665708000000000,0,0,False,5Enr1wiDmtYxykdbQg5WV5uJuQgWJYAoFZLfEaw3bsUNUYhe,,,0,0,
900a03553d9033ff3b7849a7636ea99d0de3804f5f194e2abd31e8b4da465735,11660998335781703,0,0,False,5FKZj833H1WzB2wcZy1YvzyZ1jan4HY1118QW9GA1PUEvSFb,,,8,0,
d2ebabb305194ceab65a4659ee57b82c42f8181b6268e0aa969d11b8da28ee60,11658826186000000,0,0,False,5GqFvR5yWUSwpjYtzyQnAUvAj68v3FBzt9kPCW9JWSSaQ6cM,,,0,0,
5029c30668a4815b81d4e207ab04829d25d6c46ff5f6de217a6241b304016b27,11657957836679327,11652281163657984,11652281163657984,False,5Dsp6PkjjBRPWsFEc6rS8avEFMHEzBWMKysdZHMYsHdB4ZjA,,,49,0,
56d108a1015468e4c2dd5cb3d9baabdeed08dc448dd35036c0c2770a9aef1331,11657217142520394,11657039588162136,11657039588162136,False,5E2Y55rmjYcxzDUx2dZVPbfXRdogBzR1Zbj4KjKMe9XRUbe8,,,364,0,
26737985d65aca07a41030a9dd9ea52a23602a7220c40b352298e4a2646f2905,11657105892702100,11567097823343053,11567097823343053,False,5Cw7ynjiH86RrA9UKkn2jFqGdcMhy8myB9Pp75V2cx2FYoPu,,,8,0,
905101be8b3e5da517a53aa5d78652682254d38f7cc162f8e66ab2ba8f7cbd46,11653882551214705,11653779583971458,11653779583971458,False,5FKvpKKfpMdsu5dzf2Z6jJBH8Meurfkb6ttVtAywJ8WTnYgg,,,4,0,
5ebcf3fdc5da1f305f3647d9e365ef55467349423bb7b30a445e9cee6936180b,11651143537658067,11556135411273577,11556135411273577,False,5ECvVKdtLYYokq6QKYekexAFKUrtmDxoz3nxoTHmBpL555Pu,,,4,0,
4eeb4f7ab1215f8998caceadafaa5f6c74c1eb0057973b8e0a321071d6c6931d,11629341594563285,5980518658768794,5980518658768794,False,5DrBVbzRhPo3X1mkRXLk6FKiWdJCx2J4fLVCoxTsztx43gtm,,,5,0,
183fd30ecd47a3432b08b8f3f911e51ec6a96c489f39b286922c083e504dd460,11627579476568811,11327575625616476,11327575625616476,False,5CcVxzbXiaEH5543XYA6hgH8xCgeCHe2aiSQprpYfXiqfobF,,,5,0,
2c54ea259eec9d3b12cf508002645b67f58197504da8768393ee5f43ee50b320,11627221972733522,11627049167068999,11627049167068999,False,5D4qBv4UsmJ7Xu5N3gR43MkemT6ua2WrNKEzfP1PLoTN1d61,,,6,0,
9c1cd3a4b2ef20dd31bbae5d774e1b509ec4fd400a91dea066031b459d22da35,11626469969146886,0,0,False,5FbPtbuMMUvy4xQJ8XtJE4xXEDJSXozaESKFMvZTJpWHUZ2b,,,2,0,
3c7643c522f57a1f05dd2cfc3f51c00db10a012c325be2602d9a5be76458ca64,11625974435544396,11525966267139686,11525966267139686,False,5DRyrxiAKPyQ4ipP8mdSC7aaomJuybSAVvYM1EyfT2G4xUxP,,,2,0,
7409819821be7fb5c526e381e4273856113e566fca9dc5b046b9f27d2d60745e,11625251941522990,11620604732588252,11620604732588252,False,5EgrEdEYZL1nS3Drp3BfTgPiqVg78AZJMv11Gq5MMAU98gdW,,,4,0,
4c2f127f384b953496b70ea836c3e600890b248d7f0ac9d1cedbf63ee1e6db7d,11624290757655272,11623780943613805,11623780943613805,False,5DnbUnE85Q3F6yTwnSoHUBtPVUtbSWwCog1WxKRpTwtm1ffn,,,4,0,
e7dfe72890f360ef28f8500019e0e00adbc6b9f7e8ce13b0c678cacdb7efcef7,11624130409087572,0,0,False,5HJjRzA2iUEDSTwfm8kMQP6qbAejpGyEv8DgSjAsTuLGZ47u,,,2,0,
204a21227afb10f9a9d452ebb19005b0c2c62a55d3387f877e2f5e4eba0bb63a,11622444596601461,11622444596601461,11622444596601461,False,5Co3QmDV4vbXGUGdUotWi5dVL1MfqztuhwKi3Zw21DJJhmvX,,,0,0,
08a9881f51fa799cf473bba1144e11d6a79975ea11e07c2f19e03ccfb77c0318,11617444686373076,11616208573686577,11616208573686577,False,5CG4brJm5RERjHPAnNLEj94RPtNdyVnw2McV8rEG4K6wuCo4,,,23,0,
972f0af7630bc3d0a6478a106072e2ac9c92d6956d5e45cf724cbbba553e5504,11613158967521186,11612610052679718,11612610052679718,False,5FUw4a9B2JexxVffAvT3eE8Ufp2zXTaotVzb1jZ28eudu7Cv,,,3,0,
aa6e80b8f09c3a4d750004bc3e848342dc69e3877b706060e2570fd41334a532,11612731000000000,0,0,False,5FvApjN8ckUouErbJo5NnevMZqgqz8TLRLZcaL7b8zpyrneN,,,0,0,
16fe6259bd0af5f692c0d11c9c144ab2da8f130c7ea2975cbb57a0015ec533e0,11606751505813412,0,0,False,5CarUhxmF6SDHo3vu41Kq3Zw7PTAm4MUcEwds5RvvLvhLSXC,,,9,0,
6624e922b2760ea047461fbca0ec2794fccd21f8738b842f5a9f7e61a1b50e70,11605923553440323,11515917261406939,11515917261406939,False,5ENdhunmNUsJsTZ8QdtHdAWDLe6v4pUxfkbsVgmppD2CHQ3Z,,,4,0,
98f6a3cb2953b11289e9807530760aceaf4179bc1034c3c6cda3e6139d70a516,11599066181284981,11594056859560276,11594056859560276,False,5FXGQKq5D74j4kn51JMkwxZ3iLttkpKPcrKB6Bqss7siYZiy,,,2,0,
bc583d0b30d2df223f114b9f55e93e3a4428df4b64bf7fd924ec9c7b5e20886e,11596755099923529,9999000000000000,9999000000000000,False,5GKf57ir4FN2dncukkckm1o82qPmuPHiN3tcyVy7JJcwdYQd,,,2,0,
b6920213570fb29eb2fb374065a9719aaa2193c6ecaa344b28fdd15c2675e415,11593146153492896,11583138291479037,11583138291479037,False,5GC5woQDKe5qDcjMCHh6tDu6HNKhBpmgaMNzVGBpLHVm6XAJ,,,2,0,
9ef68440b9cddb7cdbcdd0ee5448df35acef011cf3d163a5dafdf0db1ed4b84f,11585199904420092,11501933574750210,11501933574750210,False,5Ff8esDHTAxVbigKb8Va1ofCs6qpaYhLUmaV2376X3joF7bg,,,8,0,
68400d5ef1cbb6d76f6662fb68eeeee73fbbf62590dda24a549c93019e2cc112,11569980448848649,11565000000000000,11565000000000000,False,5ERPs6xVbrg61DUBxVPddR1g6PhvtmeFA7CTLbgp2LiXi3nc,,,0,0,
7c9c7a99787d28ec500a89f03ec1eb7c816a21b406209d19de6fee36ba7e7d68,11567662486492377,11567404442430227,11567404442430227,False,5Et6H8AQDajtWzWxgN2djG2L5kx9Rp2BeMxk36EUAB9MQMRn,,,646,0,
26b0d7dc1e1d14437fb37229c2bbb3b3abedb0a4e89e7f586e2878a81dac845e,11561503354670506,11561493354670506,11561493354670506,False,5CwSD9Jx7gDuwPFs7QKTAMNmGYQaeUZ4FF2QzUvoFzuQHr6S,,,3,0,
c471f0fc9cb403e0ee51fc9e2e4a7dcff36afa49ff08fa3edff2605c3d267158,11561369996891140,0,0,False,5GWH6BjeZHLg4VPmHDc91FY3Tr9HnWjQNEEPBpwGA87KXXYN,,,1,0,
becc2c3d3ae12db9203bd14e5970a9af3f0d3d068ce5c48b6deac9821c4bf42a,11558144249475772,11556566512643898,11556566512643898,False,5GNscB2va1RYTLa8KxuQWfX1zAgoxiGpuo7WYhhCSqXg695A,,,20,0,
8652e802ccedb9190b5b1e19f23562c86ca38dd48fe1c7e365970439e8507f02,11557325354473805,11556856604317740,11556856604317740,False,5F6puGfNaTzxexfo4WLwGhthrZnCDSjrRbD3hSBJtYwFoFTV,,,27,0,
c0fda6a62be828ead7bd95426c4b26c4d73ce7dcb3b89597f80af36fd0e11243,11556040969146886,0,0,False,5GRkQDZPvWcx8L6a3uidS5fLfE3iVHkBmPaGHqEw2kLxiWvV,,,1,0,
f47d7f9ef5dc271a7c8af3eb42af807f4bf40a6074c589404fc7a7a8d72a6a15,11554042581864038,6717314696697549,6717314696697549,False,5HbGpd3ToxACryaDSYyHnYu2QWf1H7pJ2QHvjdibgpdR1Nk6,,,0,0,
13cb633fd2a9bb96db17c92146bff7b10628da07549018ca0e1f43334207b000,11553496744827689,0,0,False,5CWfBj4i2CcZWjo7vF8wLrqJVKbeV8vAQcSZiymAihmeMdpM,,,2,0,
d86bec53a1a03634c1770965afec171013290c75a6ade482dc63685b769e0c4a,11548797180310440,11538645116182215,11538645116182215,False,5GxUG3KxQ7o9R9X8GcL2rn8q1VNNUiPPLGbZRY1m9ANV7Gj7,,,5,0,
14d25b399a0d1ad4042cc6065fe3e55bcb92c86d551952d45cc910f01e1de302,11545597502218018,10881508977948802,10881508977948802,False,5CY1Ja3RGwnPrASytHdV3FuXxfiJy8bmSvNbF2iXDjvoHFf7,,,62,0,
eac6e489e94c4bd421b13d38ec2b58320d6c57b07e6982881ba3ae7034044542,11537255866930810,11537255866930810,11537255866930810,False,5HNY9QGGwGbT3p7KYtqNMY9xud27FFix4VL9su365ayZrZs1,,,5,0,
8cb3811e7987a1513675f6d03865271ce5061849fa4f72de0e05474508e5a729,11536824573299386,11535815594006682,11535815594006682,False,5FFBtHF67FdiJoUGPHbpvSgyhRG1werXM8GPFMrr6tiro2Yq,,,2,0,
881851cb0adbcbaffbbb97d0827c8d25edf729c70644ca7af1744eff578fd171,11536319676408405,11534310652696812,11534310652696812,False,5F99bQ5ApGJ2h8EG3Ks5C28Luu2TzzLcDHWzWWtB9orX7WKk,,,12,0,
1e11bade36f709bd0f4c79a9f5555a1f2b0c0d27bbcf8da151bf61f8bc7d1741,11513982134129292,11511975410455654,11511975410455654,False,5Ck8ZU71UURRU15pc1wWpK57LLJu6io6Lqo7uyi2wEeE4aYi,,,7,0,
d0c87f316f2463675e3d6ffc3a507a4a4318906482ee13ecb39c0c605f1ad263,11512383033441856,11509688550726826,11509688550726826,False,5GnTNq6hPZthWJ9JB3RNxxuV1fHsBsmNoLuCfvaL5LNTvV5k,,,0,0,
8e7a12db3b8913c8a92635134be8bc136c94d8fdb55116d052e109864aba9532,11511000000000000,0,0,False,5FHWvKwQcvTKzLrp39hZxv5i1ZNAcAVxfx8VubtdMgB3QZ67,,,0,0,
0c1814bf04d6052836203e0b04aed6b9779a90676375a178ab2000397069ae7c,11502880531252977,11485881679587592,11485881679587592,False,5CLZauLVD1KZ5NNQAWeBWCySCbRxVn5AaLnZL5hzoT5vvtrq,,,2,0,
42e803041c858c2d6d172405ffad116e5b889249f8ddc871c41b4ce948f97a0d,11500865117122464,0,0,False,5DaRwSYtcgkNceDX4H6BGSaXJR4dZ3DWtYCELw9Z8hxoy9zz,,,0,0,
8c963a5abf2b6c1f1735e3f2a21194bd9a826f6713f574f8cffcf9b9be0ed036,11500621784028202,0,0,False,5FF3BrphVrtFu8DuyRTVRJukYher29U8PYVhAoBJSTidCrVE,,,0,0,
b0ec34717ea7418687c76cfda4285e8f178732b59aeec1885d6d7a97391ac130,11500000000000000,0,0,False,5G4gTC1wcvWPtenQBRiufdPixkq9UWN11SaBSvqVKieXDmaX,,,0,0,
6637045de00bb438d2d06cb319d72ab5ef286f4a66853976c97969ce68f4137e,11496877701021599,9407383923442982,9407383923442982,False,5ENj5snnKzxKXzg9RbTThMpCXzWPrfBWL4jJFVWiYi4NBFBm,,,16,0,
3ab93b6984c04587c3182d883a50027f24b461c80ced4a92ee34589ee50f0738,11486252502108917,11476251720707385,11476251720707385,False,5DPhfE8wgA5giCKThs5PqwDz6pgBbDzDuwtzAdWjtD2FMcqz,,,1,0,
8a6818716454d6b88b5b02cb50f79dbceb979e8fde96a9fc561d160c3f736d0c,11480779873599385,11080772324577755,11080772324577755,False,5FCBPTi49MmxmxwCYELNjT54uxVfKrzbBBaG6Wj2XSqxVKS4,,,2,0,
ee3096b255a549c6bbfc7cf1790bf452f8efae7157b6bb5ec4b9a9673806e43c,11474619955741174,0,0,False,5HT1gqE9rnvRcjpB5F8u4moDRhJU2mGknX1DAHbfNmJZ3TGt,,,1,0,
a23b55af5120151e0514be791f24d474a45af86c9d7306e5511f75d3196270f4,11473699000000000,0,0,False,5FjREuY9LzSP9ognYDFm3k7MW9PkRgrJPdmWrchHS8vWZQkx,,,0,0,
6c7d154159fbac8f8ea8dfcedcbcf2fe992afca107446f3d84e7bd23f5567436,11460777304419226,11460767304419226,11460767304419226,False,5EWxBkPiLMppidXn5467LFTJHZtosbpYVKU2QVk7dFz4jJL2,,,3,0,
968f04bf0eb042ab1d9184d5fcedbebeede4800bbc539c24ebf92ff0d5664b0f,11457928990288343,11455929105121354,11455929105121354,False,5FU7XRBcGz919HNSDcE4ks7GAwwxr6ZKsb3xethaEhnMWFYB,,,10,0,
38b5cc947c04d77269a20f0772d9e310ac25b53672aef2be604e46ec4bb5b443,11449683108064375,11448113005727188,11448113005727188,False,5DM4YXNpFRFwE3De6jycYA7H6d97xo4zbnirosYgXFdvmABC,,,6,0,
346bdb33770d5847546f2bf45b77f920bbc4e83d0cd3639f322cf3250b757809,11441900292040177,11096280143067890,11096280143067890,False,5DFSPQgBHYoUahVAL4CofLwvKsLG1bzKjNGq3X3kTDUk2rCc,,,7,0,
4f64bdecb5da31318968aff74b9abc727f898c8256de494c11b67bc5834c6099,11439326858814816,11437728668861407,11437728668861407,False,5DroZpSxW1CPdhHmFajCUYJg9v8Y7cHDKWiPkhwnf4nZHjNj,,,0,0,
52b17e768066872185658ee1e1a17fc052aa4c85f6eb6701ffdce87fea88386d,11434000000000000,0,0,False,5Dw8WZMucoHto88RTqn8Y2ERTdjDDwizyYAiuCAuQ1uv48fw,,,0,0,
7a439db1dd054dabbba459ccd970084102fe63dd023cd00021986e400fe67569,11429358242125762,11420198854863202,11420198854863202,False,5Eq1nVoVmWJzuEgtz1skXV3YW5WuhyDEGPLzS2BfhJ866Kg7,,,6,0,
acd2935d12123ee7a20e13a6751b85d0b8cdce18d1060e92ed01bb5dd0c33e05,11428357495919321,10999205698224972,10999205698224972,False,5FyJeVyTC329oQ87JswkdkNir2c19cQNttkDn4DoiedvSMkS,,,3,0,
5038b9273ec4a643941f955e3b98d83cc25b1c90dce70273b016ae5cd7405605,11423819567025758,11414080796246391,11414080796246391,False,5DstYAyG4zA2kDrzHxEUs3AYpaxBr6Mb3s3rXyCZudFtJy5V,,,0,0,
a4df41b76387510e5fb9a75748f71dcc7d6043bcc7853867d55b4ae8331b7926,11416218004350853,0,0,False,5Fnt2mhg1KEPQtwwh72q7N69rsCVausFS6wQonL4iXTmwL88,,,1,0,
142cf7e45362e79b7932baa1944e2504bd785d50784e2bf46ee14c2074f8a453,11415999830941704,0,0,False,5CXAB12V6jNcUFCSRygkNnYBCbfWX3K4Xe5c2FaJGVGinn3H,,,2,0,
677be2c4cdaec6a1cce435381d685f5709a8437d6c419c855ff563831feed7c2,11414798594286350,11386427748086297,11386427748086297,False,5EQPbEaQRQEt3Cw99WKds1vYZzqWTTxjUrVNgVNEAqbN1QiN,,,0,0,
aab2264a160a0b5d7c17d94945374e1c2ddee9dfa4ddaaeafd146839de3fef15,11387563510899080,11377554515596049,11377554515596049,False,5FvWvFtbtQphRYRn3oj8x8tEQPwRX5A5Lmy3GFu5EwYBvZTm,,,7,0,
0ec96a7bd958bea5b2a87b1b1f41941ce33e9fa165ba03b23ab59c31f0f7b529,11385063734880037,11385063734880037,11385063734880037,False,5CQ6MsFWHPe2CimTddhziuzC8NH83nTRSZQh4AvN1a6ujaWS,,,7,0,
7a73413407a2f62223e45f1610282392aaadb53e4e047b2a74fa9811f5cb180d,11384355938293772,0,0,False,5EqFwHxVRbnJbAcfPQdvKLSTfAG7Fr2CV3euMcpUrnBXxSMj,,,0,0,
6e212b415efe5d16af8d6c7e98e24ad9c0e3b76af9fd9e907b72a63af254d72e,11381758434912342,11371701910054232,11371701910054232,False,5EZ6yfJN2nsHDqpvVcKvBrxLL7EtaCHBdGHXfiYwXxV8CzzE,,,2,0,
ae9e61a3be636db6d331258b6c63388d0bd2596aeefbea939b8b2a94ecd1226e,11378337016946017,11378337016946017,11378337016946017,False,5G1fEma4QSf4kkeom2od38rPYrSTAeHSyMxeiYTLGthfNJJt,,,26,0,
7cb59886209312888983a7fd95aabc773ed415e459494ba5a4fe171c50bfe04e,11370352504505470,9106185477339343,9106185477339343,False,5EtDjstnnpNfy7SVju7dVJfBXZjgfov4NUk6Gm8eN9Z55yVv,,,3,0,
88eae304c19c764cadd0c2f25de54513b382f348ba9202c49efd8ec107e4566f,11370117236889573,11370117236889571,11370117236889571,False,5FAE9PVAFX2vf5YNVnHtPmjyEiToDD2c24LWR26UCa1PLxty,,,21,0,
78eee79f48cb2114abf6f5f8922438f1a10a03545a002e071f8bdd1911fabe6c,11369664320992558,11298558089062746,11298558089062746,False,5EoGaBNrL2czbjLtATQg6jy4P7mENNReto4LRZh9Fw6sT6ha,,,1,0,
c8940315607c576b75d389213e4dabbd44662005dcf58f9040906e8389e7a043,11365664932930570,10385655930949866,10385655930949866,False,5GbhQKV1fQtWreBKW5NEk76T4SFMKB5EkuoaDGmRD9JZNUBH,,,2,0,
347c41e35d28fe17c0a526659c175d7508a379d26ab6e247d05c00cf2b52d925,11358668524585159,11000005623508235,11000005623508235,False,5DFXFzbFzBatDc3DFk17JGeCftoGGtoKnTuvc8XvZnE7NbTd,,,99,0,
262a82576ea6e7e47ff218e71e2aee906a2493130f89753ef006561338c3f445,11357396898901510,11354653019911715,11354653019911715,False,5CvkJd3HVRXx34HugZheXSkRxtYqwexC4ASovQh4juDDnCBY,,,5,0,
